id,loan_status,prob
93607,0,0.081
93608,0,0.0127
93609,1,0.9448
93610,0,0.0149
93611,0,0.0187
93612,0,0.0235
93613,0,0.0135
93614,1,0.8136
93615,0,0.0008
93616,0,0.0152
93617,0,0.0238
93618,0,0.1609
93619,0,0.1152
93620,0,0.0793
93621,0,0.0866
93622,1,0.9216
93623,0,0.0153
93624,0,0.0782
93625,0,0.0191
93626,0,0.0583
93627,1,0.903
93628,0,0.2437
93629,0,0.0388
93630,0,0.0623
93631,0,0.0248
93632,0,0.0204
93633,0,0.0471
93634,0,0.2114
93635,0,0.0141
93636,0,0.0127
93637,0,0.3472
93638,0,0.011
93639,0,0.0747
93640,0,0.2335
93641,0,0.0862
93642,0,0.0727
93643,0,0.0176
93644,0,0.1803
93645,0,0.0162
93646,0,0.0194
93647,0,0.0197
93648,0,0.0557
93649,0,0.0125
93650,0,0.0463
93651,0,0.0138
93652,1,0.8911
93653,0,0.0543
93654,0,0.1338
93655,0,0.0016
93656,0,0.0179
93657,1,0.7118
93658,0,0.0469
93659,0,0.1084
93660,0,0.2281
93661,0,0.4493
93662,0,0.0012
93663,0,0.0134
93664,0,0.0051
93665,0,0.0225
93666,0,0.2021
93667,0,0.0589
93668,0,0.0254
93669,0,0.0729
93670,0,0.0448
93671,0,0.0749
93672,0,0.1396
93673,0,0.0609
93674,0,0.0247
93675,1,0.8091
93676,0,0.0568
93677,0,0.0078
93678,1,0.8829
93679,0,0.0132
93680,0,0.0029
93681,0,0.0696
93682,1,0.9724
93683,0,0.0103
93684,0,0.0118
93685,0,0.0108
93686,0,0.209
93687,0,0.0682
93688,0,0.037
93689,0,0.0338
93690,0,0.056
93691,0,0.0305
93692,0,0.0035
93693,0,0.07
93694,0,0.025
93695,0,0.0241
93696,1,0.8289
93697,0,0.2363
93698,0,0.0291
93699,0,0.024
93700,0,0.0063
93701,0,0.0144
93702,0,0.0758
93703,0,0.0118
93704,0,0.002
93705,0,0.0829
93706,0,0.0245
93707,0,0.0675
93708,0,0.0262
93709,1,0.9805
93710,0,0.013
93711,0,0.0239
93712,0,0.0627
93713,0,0.0241
93714,0,0.1079
93715,0,0.0023
93716,0,0.025
93717,0,0.0141
93718,0,0.0568
93719,0,0.0245
93720,1,0.9553
93721,0,0.0109
93722,0,0.3833
93723,0,0.0151
93724,1,0.848
93725,0,0.014
93726,0,0.0485
93727,0,0.0101
93728,0,0.1237
93729,0,0.1049
93730,0,0.015
93731,0,0.1928
93732,0,0.0101
93733,0,0.0156
93734,0,0.0298
93735,0,0.0415
93736,0,0.0601
93737,0,0.0168
93738,1,0.6817
93739,0,0.0658
93740,0,0.0168
93741,0,0.0158
93742,0,0.1027
93743,0,0.273
93744,0,0.0113
93745,1,0.9493
93746,0,0.016
93747,0,0.0289
93748,0,0.0072
93749,0,0.0136
93750,1,0.8989
93751,0,0.0178
93752,0,0.0562
93753,0,0.0079
93754,0,0.0198
93755,0,0.0481
93756,0,0.0183
93757,0,0.0164
93758,0,0.0537
93759,1,0.8939
93760,0,0.0118
93761,0,0.0197
93762,0,0.4843
93763,0,0.0235
93764,0,0.0089
93765,0,0.1312
93766,0,0.0178
93767,0,0.022
93768,0,0.0017
93769,0,0.0068
93770,0,0.0309
93771,0,0.043
93772,1,0.5084
93773,1,0.8905
93774,1,0.9549
93775,0,0.0819
93776,0,0.0658
93777,0,0.0402
93778,0,0.0156
93779,0,0.0146
93780,0,0.076
93781,0,0.0128
93782,0,0.0651
93783,0,0.0298
93784,0,0.0111
93785,0,0.0148
93786,0,0.1322
93787,0,0.0179
93788,0,0.0453
93789,0,0.015
93790,0,0.0331
93791,0,0.2883
93792,0,0.0044
93793,1,0.9792
93794,0,0.0734
93795,0,0.1141
93796,0,0.0343
93797,0,0.017
93798,0,0.0128
93799,0,0.0162
93800,0,0.3403
93801,0,0.0071
93802,0,0.0383
93803,0,0.0998
93804,0,0.0088
93805,0,0.1466
93806,0,0.0239
93807,0,0.2804
93808,0,0.0727
93809,0,0.0291
93810,0,0.3428
93811,0,0.0211
93812,0,0.0325
93813,0,0.0276
93814,0,0.0102
93815,0,0.1158
93816,0,0.3631
93817,0,0.0278
93818,0,0.0094
93819,0,0.1332
93820,0,0.209
93821,1,0.5313
93822,0,0.0245
93823,0,0.0155
93824,0,0.0478
93825,0,0.0267
93826,1,0.9913
93827,0,0.1136
93828,0,0.0048
93829,0,0.009
93830,0,0.0347
93831,1,0.923
93832,0,0.0963
93833,0,0.0213
93834,0,0.3843
93835,0,0.0123
93836,0,0.0173
93837,0,0.0588
93838,0,0.0046
93839,0,0.0178
93840,0,0.2637
93841,0,0.0188
93842,0,0.0625
93843,1,0.9804
93844,0,0.0332
93845,0,0.0051
93846,0,0.0611
93847,0,0.0277
93848,0,0.041
93849,1,0.9609
93850,0,0.0176
93851,0,0.2915
93852,0,0.0275
93853,0,0.0322
93854,1,0.974
93855,0,0.0299
93856,0,0.1104
93857,0,0.0648
93858,0,0.008
93859,0,0.147
93860,0,0.1676
93861,0,0.0274
93862,0,0.0162
93863,0,0.0156
93864,0,0.1924
93865,0,0.1068
93866,0,0.0414
93867,0,0.0349
93868,1,0.6607
93869,1,0.9305
93870,0,0.076
93871,0,0.0036
93872,0,0.0271
93873,0,0.0223
93874,0,0.3053
93875,0,0.0051
93876,0,0.0651
93877,0,0.0812
93878,0,0.0046
93879,0,0.0053
93880,0,0.0338
93881,0,0.0148
93882,0,0.0376
93883,0,0.0783
93884,0,0.0868
93885,1,0.9525
93886,0,0.0137
93887,1,0.9318
93888,0,0.0175
93889,0,0.0389
93890,0,0.0438
93891,0,0.0154
93892,0,0.0514
93893,1,0.9517
93894,0,0.0793
93895,0,0.3421
93896,0,0.2583
93897,0,0.0906
93898,1,0.7624
93899,0,0.0347
93900,1,0.952
93901,0,0.0059
93902,0,0.0043
93903,0,0.0273
93904,1,0.823
93905,0,0.0484
93906,0,0.0185
93907,0,0.0108
93908,0,0.2054
93909,0,0.0453
93910,1,0.9447
93911,0,0.0379
93912,0,0.0245
93913,0,0.0123
93914,0,0.0436
93915,0,0.0295
93916,0,0.096
93917,0,0.0644
93918,0,0.0173
93919,0,0.0955
93920,0,0.1672
93921,0,0.0029
93922,0,0.038
93923,0,0.013
93924,0,0.0188
93925,0,0.0385
93926,0,0.0504
93927,0,0.0052
93928,0,0.0062
93929,0,0.0739
93930,0,0.0561
93931,0,0.1738
93932,1,0.7782
93933,0,0.0095
93934,0,0.0192
93935,1,0.6956
93936,0,0.0144
93937,0,0.006
93938,1,0.9401
93939,0,0.1568
93940,0,0.01
93941,1,0.9267
93942,0,0.0235
93943,0,0.1896
93944,0,0.1245
93945,0,0.0025
93946,0,0.0376
93947,0,0.0069
93948,0,0.0772
93949,1,0.8835
93950,0,0.0055
93951,0,0.0412
93952,0,0.0855
93953,0,0.0209
93954,0,0.0324
93955,0,0.0084
93956,1,0.5163
93957,0,0.0177
93958,0,0.1274
93959,0,0.0226
93960,0,0.0016
93961,1,0.8764
93962,0,0.1815
93963,0,0.0513
93964,0,0.0122
93965,0,0.0102
93966,0,0.0613
93967,0,0.1541
93968,0,0.0063
93969,1,0.862
93970,0,0.0076
93971,0,0.1404
93972,0,0.0451
93973,0,0.0049
93974,0,0.0426
93975,0,0.0116
93976,0,0.0135
93977,0,0.0316
93978,1,0.8165
93979,0,0.0219
93980,0,0.024
93981,0,0.1543
93982,0,0.0661
93983,0,0.039
93984,0,0.1881
93985,0,0.0203
93986,1,0.9321
93987,0,0.0044
93988,0,0.0193
93989,0,0.0085
93990,0,0.0234
93991,0,0.0626
93992,1,0.7497
93993,0,0.0698
93994,1,0.978
93995,0,0.0168
93996,0,0.0093
93997,1,0.9375
93998,0,0.1641
93999,0,0.0527
94000,0,0.01
94001,0,0.0104
94002,1,0.918
94003,0,0.0072
94004,1,0.9727
94005,0,0.0186
94006,0,0.0194
94007,0,0.0032
94008,0,0.1335
94009,0,0.0073
94010,0,0.0268
94011,0,0.0219
94012,0,0.0496
94013,0,0.0169
94014,0,0.0284
94015,0,0.0383
94016,0,0.0236
94017,1,0.8765
94018,0,0.0142
94019,0,0.0162
94020,1,0.9725
94021,0,0.0339
94022,0,0.0533
94023,1,0.902
94024,0,0.0358
94025,0,0.0095
94026,1,0.8531
94027,0,0.0986
94028,0,0.132
94029,0,0.0041
94030,0,0.006
94031,0,0.2882
94032,1,0.5211
94033,0,0.0259
94034,0,0.0532
94035,0,0.0564
94036,0,0.0048
94037,1,0.8927
94038,0,0.0126
94039,0,0.0449
94040,0,0.0261
94041,0,0.0418
94042,0,0.1039
94043,0,0.0105
94044,0,0.0466
94045,1,0.7354
94046,0,0.0602
94047,0,0.0049
94048,0,0.0083
94049,0,0.0508
94050,0,0.0387
94051,0,0.0157
94052,0,0.037
94053,0,0.0164
94054,0,0.0328
94055,0,0.0601
94056,0,0.0767
94057,0,0.0417
94058,0,0.195
94059,0,0.2292
94060,0,0.0287
94061,0,0.0162
94062,0,0.1631
94063,0,0.02
94064,0,0.0771
94065,0,0.0153
94066,0,0.0413
94067,0,0.0204
94068,0,0.0059
94069,0,0.0158
94070,0,0.041
94071,0,0.0234
94072,0,0.0477
94073,0,0.011
94074,0,0.0713
94075,0,0.0232
94076,0,0.0071
94077,0,0.0166
94078,0,0.0055
94079,1,0.7437
94080,1,0.7685
94081,0,0.0332
94082,0,0.0891
94083,0,0.0653
94084,0,0.0928
94085,0,0.0409
94086,1,0.7401
94087,0,0.0702
94088,0,0.0185
94089,1,0.9488
94090,0,0.099
94091,0,0.0665
94092,0,0.0508
94093,0,0.0182
94094,0,0.0231
94095,0,0.2119
94096,0,0.0541
94097,1,0.9461
94098,0,0.0169
94099,0,0.0336
94100,0,0.0306
94101,0,0.0729
94102,0,0.0115
94103,0,0.0106
94104,0,0.0379
94105,0,0.0273
94106,0,0.068
94107,0,0.1455
94108,0,0.1257
94109,1,0.826
94110,0,0.0842
94111,0,0.0386
94112,0,0.0222
94113,0,0.0394
94114,0,0.0124
94115,0,0.0929
94116,0,0.0699
94117,0,0.0147
94118,0,0.0864
94119,0,0.0317
94120,0,0.2458
94121,0,0.045
94122,0,0.0245
94123,1,0.6593
94124,0,0.0173
94125,1,0.7991
94126,0,0.0039
94127,0,0.0295
94128,0,0.0462
94129,0,0.0414
94130,0,0.008
94131,0,0.0233
94132,0,0.0326
94133,0,0.2663
94134,1,0.8804
94135,0,0.0097
94136,0,0.0479
94137,0,0.2271
94138,0,0.0283
94139,0,0.0608
94140,0,0.0836
94141,0,0.085
94142,0,0.072
94143,0,0.0415
94144,0,0.0433
94145,0,0.01
94146,0,0.0111
94147,1,0.9502
94148,0,0.0136
94149,0,0.0116
94150,0,0.0546
94151,1,0.9102
94152,0,0.0038
94153,0,0.0163
94154,0,0.0065
94155,0,0.0699
94156,0,0.0361
94157,0,0.0077
94158,0,0.0107
94159,1,0.9483
94160,0,0.0201
94161,0,0.0368
94162,1,0.9335
94163,0,0.0651
94164,0,0.0175
94165,0,0.3776
94166,0,0.0124
94167,0,0.0105
94168,0,0.0761
94169,0,0.0123
94170,0,0.0704
94171,0,0.0158
94172,1,0.9201
94173,1,0.9436
94174,1,0.8753
94175,0,0.0232
94176,0,0.0769
94177,1,0.6953
94178,0,0.2979
94179,0,0.0269
94180,0,0.137
94181,0,0.0074
94182,0,0.0301
94183,0,0.0218
94184,0,0.0064
94185,0,0.0412
94186,0,0.0729
94187,0,0.125
94188,0,0.0102
94189,0,0.0185
94190,0,0.0389
94191,1,0.9804
94192,0,0.018
94193,1,0.9781
94194,0,0.0156
94195,0,0.0153
94196,0,0.0368
94197,1,0.7801
94198,0,0.076
94199,0,0.0379
94200,0,0.0483
94201,0,0.1236
94202,0,0.0065
94203,0,0.0083
94204,0,0.0848
94205,0,0.0155
94206,0,0.0196
94207,0,0.0145
94208,0,0.008
94209,0,0.1317
94210,0,0.0138
94211,0,0.0197
94212,0,0.1528
94213,0,0.1852
94214,0,0.0397
94215,0,0.0295
94216,0,0.0418
94217,0,0.0384
94218,0,0.018
94219,0,0.0284
94220,0,0.0089
94221,0,0.0161
94222,0,0.243
94223,0,0.03
94224,1,0.7588
94225,0,0.0438
94226,0,0.0138
94227,0,0.2245
94228,0,0.0191
94229,0,0.0012
94230,0,0.096
94231,0,0.0259
94232,0,0.0124
94233,0,0.0316
94234,1,0.9317
94235,0,0.0149
94236,0,0.0097
94237,0,0.0039
94238,0,0.0683
94239,0,0.0359
94240,1,0.774
94241,0,0.0292
94242,0,0.0292
94243,0,0.1466
94244,1,0.6985
94245,0,0.0362
94246,1,0.9369
94247,1,0.7894
94248,0,0.0779
94249,0,0.1918
94250,0,0.0192
94251,0,0.0171
94252,0,0.0691
94253,0,0.0518
94254,0,0.0137
94255,1,0.9399
94256,0,0.0141
94257,0,0.0145
94258,0,0.0296
94259,0,0.0879
94260,1,0.852
94261,0,0.026
94262,0,0.0917
94263,1,0.988
94264,0,0.1529
94265,0,0.0445
94266,1,0.9428
94267,1,0.9479
94268,0,0.0503
94269,0,0.0105
94270,0,0.0357
94271,1,0.9378
94272,0,0.0169
94273,0,0.0477
94274,1,0.9461
94275,0,0.1051
94276,0,0.0356
94277,0,0.0216
94278,0,0.1275
94279,0,0.0866
94280,0,0.0225
94281,0,0.0304
94282,0,0.0818
94283,0,0.0417
94284,0,0.009
94285,0,0.3851
94286,0,0.0258
94287,0,0.0211
94288,0,0.0259
94289,0,0.009
94290,0,0.0145
94291,0,0.0128
94292,0,0.0094
94293,0,0.0164
94294,0,0.097
94295,0,0.0082
94296,0,0.0123
94297,0,0.0364
94298,1,0.9484
94299,0,0.029
94300,0,0.0083
94301,0,0.0386
94302,0,0.0654
94303,1,0.9247
94304,1,0.9375
94305,0,0.029
94306,0,0.0144
94307,0,0.0202
94308,0,0.0767
94309,0,0.0153
94310,0,0.0034
94311,0,0.004
94312,0,0.0757
94313,0,0.0284
94314,0,0.0032
94315,1,0.956
94316,1,0.9751
94317,0,0.0725
94318,0,0.0645
94319,0,0.0095
94320,0,0.0592
94321,1,0.5011
94322,0,0.0283
94323,0,0.0521
94324,1,0.9761
94325,0,0.0818
94326,0,0.0697
94327,0,0.0474
94328,0,0.0272
94329,0,0.0527
94330,0,0.0174
94331,0,0.0287
94332,0,0.2787
94333,0,0.1514
94334,0,0.0829
94335,0,0.0415
94336,0,0.0059
94337,0,0.05
94338,1,0.9723
94339,0,0.0033
94340,0,0.0545
94341,0,0.0199
94342,0,0.0258
94343,0,0.0167
94344,0,0.0108
94345,0,0.091
94346,0,0.0436
94347,0,0.0136
94348,0,0.0168
94349,0,0.0463
94350,0,0.0031
94351,0,0.0993
94352,0,0.0088
94353,1,0.9858
94354,0,0.0147
94355,0,0.0435
94356,0,0.0607
94357,0,0.0384
94358,0,0.0079
94359,0,0.0343
94360,0,0.0073
94361,0,0.0483
94362,0,0.0366
94363,0,0.0508
94364,0,0.0079
94365,0,0.0161
94366,0,0.0308
94367,0,0.0151
94368,0,0.034
94369,0,0.0333
94370,0,0.0386
94371,0,0.4632
94372,0,0.0219
94373,0,0.0093
94374,0,0.0363
94375,0,0.0064
94376,1,0.9488
94377,0,0.0072
94378,0,0.0194
94379,0,0.0617
94380,0,0.018
94381,0,0.07
94382,1,0.9516
94383,0,0.0062
94384,1,0.5266
94385,0,0.0413
94386,1,0.8928
94387,0,0.014
94388,0,0.1035
94389,0,0.1558
94390,0,0.0141
94391,0,0.0771
94392,0,0.0095
94393,0,0.0231
94394,0,0.0394
94395,0,0.0174
94396,0,0.0317
94397,0,0.0236
94398,0,0.0406
94399,0,0.0516
94400,0,0.0651
94401,0,0.2323
94402,1,0.9725
94403,0,0.0758
94404,0,0.0573
94405,0,0.0195
94406,0,0.0318
94407,0,0.0716
94408,0,0.0152
94409,0,0.1275
94410,0,0.0287
94411,0,0.0537
94412,0,0.0015
94413,0,0.0429
94414,0,0.018
94415,0,0.01
94416,0,0.0045
94417,0,0.0355
94418,0,0.0016
94419,0,0.0085
94420,0,0.0711
94421,0,0.0877
94422,0,0.0053
94423,0,0.2447
94424,1,0.9638
94425,0,0.0228
94426,0,0.0129
94427,0,0.0202
94428,0,0.0046
94429,0,0.0478
94430,0,0.0217
94431,0,0.0118
94432,0,0.0311
94433,1,0.9489
94434,0,0.0047
94435,0,0.0119
94436,1,0.9438
94437,0,0.0258
94438,0,0.1194
94439,0,0.0181
94440,0,0.0015
94441,0,0.0079
94442,0,0.0132
94443,0,0.0092
94444,0,0.0195
94445,0,0.0322
94446,0,0.0186
94447,0,0.1475
94448,0,0.0055
94449,0,0.017
94450,0,0.1004
94451,0,0.0097
94452,0,0.0103
94453,0,0.014
94454,0,0.0217
94455,0,0.132
94456,0,0.0221
94457,0,0.02
94458,1,0.8849
94459,0,0.094
94460,0,0.0053
94461,0,0.0103
94462,0,0.0925
94463,0,0.2114
94464,0,0.031
94465,0,0.0412
94466,0,0.0156
94467,0,0.1224
94468,0,0.0056
94469,0,0.0164
94470,0,0.1814
94471,0,0.0123
94472,0,0.0394
94473,1,0.7753
94474,0,0.1557
94475,0,0.0147
94476,0,0.0055
94477,1,0.9656
94478,0,0.0411
94479,0,0.0141
94480,0,0.0082
94481,0,0.0052
94482,0,0.0175
94483,0,0.0398
94484,1,0.8073
94485,0,0.0195
94486,0,0.0277
94487,0,0.0842
94488,1,0.8366
94489,0,0.078
94490,0,0.056
94491,0,0.0274
94492,1,0.9311
94493,0,0.0389
94494,0,0.0027
94495,1,0.8091
94496,0,0.099
94497,0,0.0292
94498,0,0.1236
94499,1,0.9228
94500,0,0.1555
94501,0,0.1422
94502,0,0.0127
94503,0,0.0375
94504,0,0.0173
94505,0,0.0233
94506,0,0.0031
94507,0,0.0406
94508,0,0.0454
94509,0,0.0412
94510,0,0.0162
94511,1,0.5151
94512,0,0.0174
94513,0,0.0635
94514,0,0.1631
94515,0,0.1404
94516,0,0.0023
94517,0,0.0259
94518,0,0.4667
94519,0,0.1074
94520,0,0.0479
94521,0,0.0863
94522,0,0.092
94523,0,0.0132
94524,0,0.0413
94525,0,0.1251
94526,0,0.0013
94527,0,0.0912
94528,0,0.0205
94529,0,0.0645
94530,1,0.6188
94531,0,0.0697
94532,1,0.8508
94533,0,0.0365
94534,0,0.0101
94535,0,0.0151
94536,0,0.047
94537,0,0.0183
94538,0,0.0363
94539,0,0.0151
94540,1,0.948
94541,0,0.0048
94542,0,0.0371
94543,0,0.02
94544,0,0.0808
94545,0,0.0358
94546,0,0.0552
94547,0,0.0074
94548,0,0.0026
94549,0,0.0253
94550,0,0.187
94551,0,0.0185
94552,1,0.6743
94553,0,0.0526
94554,0,0.0438
94555,0,0.0217
94556,0,0.0319
94557,0,0.0449
94558,0,0.0018
94559,0,0.0085
94560,0,0.0292
94561,1,0.7346
94562,0,0.1695
94563,0,0.0234
94564,0,0.0171
94565,0,0.2848
94566,0,0.0343
94567,0,0.1362
94568,0,0.0394
94569,0,0.0524
94570,0,0.0431
94571,0,0.0197
94572,0,0.1017
94573,0,0.0153
94574,0,0.0161
94575,0,0.0191
94576,0,0.0171
94577,0,0.0141
94578,1,0.9918
94579,0,0.0548
94580,1,0.8818
94581,0,0.0025
94582,0,0.1142
94583,0,0.0667
94584,0,0.1112
94585,0,0.024
94586,0,0.0158
94587,0,0.0217
94588,1,0.6139
94589,1,0.9294
94590,0,0.0634
94591,0,0.0015
94592,0,0.0359
94593,0,0.0378
94594,1,0.9939
94595,0,0.0025
94596,0,0.0077
94597,0,0.0697
94598,0,0.0255
94599,0,0.0203
94600,0,0.0376
94601,0,0.0711
94602,0,0.0097
94603,0,0.0168
94604,0,0.0104
94605,0,0.042
94606,0,0.0078
94607,0,0.0097
94608,0,0.0184
94609,0,0.0263
94610,0,0.013
94611,0,0.0118
94612,0,0.1007
94613,1,0.6818
94614,0,0.0672
94615,0,0.0167
94616,0,0.0371
94617,0,0.0028
94618,0,0.0276
94619,0,0.1375
94620,0,0.1609
94621,0,0.0694
94622,0,0.0566
94623,0,0.1453
94624,0,0.0499
94625,0,0.0846
94626,0,0.0034
94627,0,0.017
94628,0,0.0204
94629,0,0.0882
94630,0,0.0027
94631,0,0.0584
94632,0,0.0175
94633,0,0.1289
94634,0,0.0524
94635,0,0.0198
94636,0,0.0188
94637,0,0.0145
94638,0,0.0657
94639,1,0.7886
94640,0,0.0462
94641,0,0.2359
94642,0,0.0788
94643,0,0.1829
94644,0,0.0073
94645,0,0.0248
94646,0,0.0132
94647,0,0.0621
94648,0,0.0118
94649,0,0.055
94650,0,0.0137
94651,1,0.6517
94652,1,0.9467
94653,0,0.0332
94654,1,0.941
94655,0,0.0346
94656,0,0.0339
94657,0,0.0333
94658,0,0.2254
94659,0,0.0152
94660,1,0.7704
94661,0,0.0281
94662,0,0.0313
94663,0,0.0133
94664,0,0.0213
94665,0,0.0231
94666,0,0.1237
94667,0,0.0143
94668,0,0.0318
94669,0,0.0594
94670,0,0.0119
94671,0,0.0052
94672,0,0.1199
94673,0,0.0539
94674,0,0.1332
94675,1,0.9233
94676,0,0.03
94677,0,0.0155
94678,1,0.9258
94679,0,0.0182
94680,0,0.2721
94681,0,0.007
94682,1,0.9464
94683,0,0.0129
94684,0,0.0573
94685,0,0.0055
94686,0,0.0733
94687,1,0.8585
94688,0,0.2683
94689,0,0.0286
94690,0,0.057
94691,0,0.0186
94692,0,0.0227
94693,0,0.0022
94694,0,0.0389
94695,0,0.0452
94696,0,0.0525
94697,1,0.8179
94698,0,0.0082
94699,0,0.0386
94700,0,0.0139
94701,0,0.0541
94702,0,0.0406
94703,0,0.0895
94704,0,0.0689
94705,0,0.3518
94706,0,0.1499
94707,0,0.0585
94708,0,0.0176
94709,0,0.0791
94710,1,0.9464
94711,0,0.0013
94712,1,0.7672
94713,0,0.1277
94714,0,0.0862
94715,0,0.0633
94716,0,0.0794
94717,0,0.0277
94718,0,0.0764
94719,0,0.0317
94720,0,0.0321
94721,0,0.0363
94722,0,0.037
94723,0,0.0758
94724,0,0.0095
94725,0,0.0026
94726,0,0.0055
94727,0,0.0499
94728,0,0.1197
94729,0,0.0285
94730,0,0.0223
94731,1,0.9716
94732,0,0.0441
94733,0,0.0684
94734,0,0.1085
94735,0,0.0074
94736,1,0.9757
94737,0,0.013
94738,0,0.1128
94739,0,0.035
94740,0,0.0177
94741,0,0.0572
94742,1,0.6697
94743,1,0.8696
94744,0,0.2884
94745,0,0.0043
94746,0,0.254
94747,0,0.0253
94748,0,0.0174
94749,0,0.0037
94750,0,0.0118
94751,0,0.0137
94752,0,0.179
94753,0,0.0215
94754,0,0.0169
94755,0,0.0102
94756,0,0.0492
94757,0,0.0478
94758,0,0.0337
94759,0,0.0263
94760,0,0.0598
94761,0,0.2522
94762,0,0.0665
94763,0,0.019
94764,0,0.0485
94765,0,0.047
94766,0,0.25
94767,0,0.0045
94768,1,0.9401
94769,0,0.0401
94770,0,0.0198
94771,0,0.0252
94772,0,0.0174
94773,0,0.0655
94774,0,0.4507
94775,0,0.0108
94776,0,0.0352
94777,0,0.0299
94778,0,0.0338
94779,0,0.0199
94780,0,0.0345
94781,0,0.0055
94782,0,0.0203
94783,0,0.0683
94784,0,0.0345
94785,0,0.0265
94786,0,0.0864
94787,0,0.0073
94788,0,0.195
94789,0,0.0097
94790,1,0.8752
94791,0,0.0161
94792,1,0.9546
94793,0,0.022
94794,0,0.0063
94795,0,0.0083
94796,0,0.0113
94797,0,0.0445
94798,0,0.0592
94799,0,0.3292
94800,0,0.0175
94801,0,0.0186
94802,1,0.9752
94803,0,0.0483
94804,0,0.1371
94805,0,0.0673
94806,0,0.0137
94807,0,0.0121
94808,0,0.0949
94809,0,0.0232
94810,0,0.0953
94811,0,0.0165
94812,0,0.0354
94813,0,0.0121
94814,0,0.0847
94815,0,0.0183
94816,0,0.3187
94817,1,0.8192
94818,0,0.0404
94819,0,0.0369
94820,0,0.0245
94821,0,0.0688
94822,0,0.0781
94823,0,0.0965
94824,0,0.0056
94825,0,0.0492
94826,1,0.9404
94827,0,0.0181
94828,0,0.0191
94829,0,0.1714
94830,0,0.0994
94831,0,0.0323
94832,1,0.5722
94833,0,0.04
94834,0,0.0218
94835,0,0.0484
94836,0,0.0124
94837,0,0.1229
94838,0,0.0891
94839,0,0.0246
94840,0,0.0392
94841,0,0.0321
94842,0,0.0124
94843,1,0.9609
94844,0,0.0112
94845,0,0.0624
94846,0,0.0552
94847,0,0.0482
94848,0,0.0588
94849,0,0.0537
94850,0,0.1579
94851,0,0.0059
94852,0,0.0297
94853,0,0.0602
94854,0,0.0263
94855,0,0.0122
94856,0,0.0281
94857,0,0.0432
94858,0,0.0658
94859,0,0.0654
94860,0,0.0262
94861,0,0.0044
94862,0,0.0101
94863,0,0.0628
94864,0,0.018
94865,0,0.0517
94866,0,0.0427
94867,0,0.0102
94868,0,0.0426
94869,1,0.9505
94870,0,0.2952
94871,0,0.02
94872,0,0.0051
94873,0,0.0722
94874,1,0.9586
94875,0,0.0533
94876,0,0.0938
94877,0,0.0203
94878,0,0.0064
94879,0,0.0361
94880,0,0.0372
94881,0,0.0063
94882,0,0.0267
94883,0,0.1137
94884,0,0.0213
94885,0,0.0073
94886,0,0.1064
94887,0,0.0125
94888,0,0.024
94889,0,0.0143
94890,0,0.028
94891,0,0.0362
94892,0,0.0726
94893,0,0.0182
94894,0,0.0081
94895,0,0.1068
94896,0,0.1707
94897,1,0.8422
94898,0,0.0452
94899,0,0.2039
94900,0,0.0061
94901,0,0.0027
94902,0,0.0431
94903,1,0.9793
94904,0,0.0398
94905,0,0.007
94906,0,0.0593
94907,0,0.0199
94908,0,0.0314
94909,0,0.0422
94910,0,0.0637
94911,0,0.4675
94912,0,0.1425
94913,0,0.0149
94914,0,0.0418
94915,0,0.0842
94916,0,0.0283
94917,0,0.0097
94918,0,0.0239
94919,0,0.0434
94920,1,0.9873
94921,0,0.0265
94922,0,0.0067
94923,1,0.8055
94924,0,0.0078
94925,1,0.9927
94926,1,0.6396
94927,0,0.4288
94928,0,0.0302
94929,0,0.0651
94930,0,0.0181
94931,0,0.2968
94932,0,0.007
94933,1,0.9307
94934,0,0.0151
94935,0,0.0726
94936,0,0.0267
94937,0,0.0177
94938,0,0.0918
94939,0,0.0106
94940,0,0.0418
94941,0,0.0905
94942,0,0.0574
94943,0,0.006
94944,0,0.0171
94945,0,0.019
94946,1,0.903
94947,0,0.0162
94948,0,0.0104
94949,0,0.0729
94950,0,0.1084
94951,0,0.0631
94952,0,0.0046
94953,0,0.0042
94954,1,0.8174
94955,0,0.0577
94956,0,0.0243
94957,0,0.2602
94958,0,0.0253
94959,0,0.0511
94960,0,0.0288
94961,1,0.9299
94962,0,0.0696
94963,0,0.0361
94964,0,0.0184
94965,0,0.0135
94966,0,0.0065
94967,0,0.0382
94968,1,0.9326
94969,0,0.0048
94970,0,0.0603
94971,0,0.0318
94972,1,0.9755
94973,0,0.0483
94974,0,0.035
94975,0,0.0343
94976,0,0.0794
94977,0,0.0301
94978,0,0.0608
94979,0,0.0836
94980,0,0.0129
94981,0,0.0194
94982,0,0.2058
94983,1,0.9397
94984,0,0.0199
94985,0,0.0831
94986,0,0.0557
94987,0,0.0339
94988,0,0.0742
94989,0,0.0665
94990,0,0.0361
94991,0,0.0528
94992,0,0.1039
94993,0,0.0205
94994,0,0.0133
94995,0,0.2389
94996,0,0.0167
94997,0,0.0235
94998,1,0.7118
94999,0,0.0271
95000,0,0.0249
95001,0,0.0116
95002,0,0.02
95003,0,0.132
95004,0,0.0073
95005,0,0.012
95006,0,0.0209
95007,0,0.0225
95008,0,0.0185
95009,0,0.0092
95010,0,0.1274
95011,0,0.2569
95012,0,0.0103
95013,0,0.085
95014,0,0.0041
95015,1,0.9834
95016,0,0.0703
95017,0,0.0452
95018,0,0.0052
